,timestamp,price,daily_change
681,2025-07-01 09:05:39.212,106726.92,0.0039
682,2025-07-01 10:01:10.739,106559.74,0.0016
683,2025-07-01 11:00:09.065,106410.4,0.0014
684,2025-07-01 12:03:27.045,106565.41,0.0015
685,2025-07-01 13:03:18.001,106471.65,0.0009
686,2025-07-01 14:03:29.021,106830.28,0.0034
687,2025-07-01 15:03:19.379,105922.45,0.0085
688,2025-07-01 16:01:00.193,105993.55,0.0007
689,2025-07-01 17:03:43.274,106118.54,0.0012
690,2025-07-01 18:03:40.774,106274.38,0.0015
691,2025-07-01 19:03:44.280,105781.27,0.0046
692,2025-07-01 20:03:47.235,105558.18,0.0021
693,2025-07-01 21:01:21.313,105906.81,0.0033
694,2025-07-01 22:03:03.098,105799.54,0.001
695,2025-07-01 23:04:35.819,105729.3,0.0007
696,2025-07-02 00:03:40.619,105671.38,0.0005
697,2025-07-02 01:03:34.352,105430.07,0.0023
698,2025-07-02 02:03:44.475,105713.62,0.0027
699,2025-07-02 03:03:27.523,105874.89,0.0015
700,2025-07-02 04:03:36.864,106192.62,0.003
701,2025-07-02 05:03:33.161,106361.83,0.0016
702,2025-07-02 06:03:35.652,106637.67,0.0026
703,2025-07-02 07:03:44.385,107011.1,0.0035
704,2025-07-02 08:03:17.571,107154.94,0.0013
705,2025-07-02 09:02:37.875,107723.87,0.0053
706,2025-07-02 10:04:06.622,107660.6,0.0006
707,2025-07-02 11:00:33.906,107804.12,0.0013
708,2025-07-02 12:08:18.708,107491.89,0.0029
709,2025-07-02 13:03:53.908,107379.01,0.0011
710,2025-07-02 14:04:02.114,107768.94,0.0036
711,2025-07-02 15:03:58.496,108049.64,0.0026
712,2025-07-02 16:04:05.095,108719.61,0.0062
713,2025-07-02 17:04:00.542,109524.8,0.0074
714,2025-07-02 18:04:16.405,109130.52,0.0036
715,2025-07-02 19:01:32.256,109512.19,0.0035
716,2025-07-02 20:03:39.434,109608.34,0.0009
717,2025-07-02 21:02:06.451,109245.48,0.0033
718,2025-07-02 22:03:52.889,109498.25,0.0023
719,2025-07-02 23:03:49.210,109172.68,0.003
720,2025-07-02 23:51:17.000,108812.31,0.0033
